Stn_Name,Lat,Long,Prov,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,Clim_ID,time
ATMORE AGDM,54.782,-112.825,AB,-1.5,5,NA,14.9,4,-13.6,2,,,NA,3.4,5,NA,3.0,1,,,NA,487.8,0.0,3060406,1477980000.0
BARRHEAD CS,54.095,-114.448,AB,-1.8,0,NA,15.8,0,-14.9,0,,,NA,5.7,0,NA,5.0,2,,,NA,593.2,0.0,3060535,1477980000.0
BRULE BLACK CAT,53.350,-117.867,AB,-2.3,11,1.3,19.0,7,-16.5,8,29.4,6,NA,35.8,6,NA,14.0,6,,,NA,386.5,0.0,3060903,1477980000.0
CAMPSIE AUTO,54.131,-114.678,AB,-0.8,0,NA,19.5,0,-15.2,0,,,NA,7.8,0,NA,2.0,2,,,NA,564.3,0.0,3061201,1477980000.0
DAPP AGDM,54.317,-113.950,AB,-1.1,11,NA,14.9,7,-13.5,5,,,NA,2.9,11,NA,,1,,,NA,362.4,0.0,3061975,1477980000.0
EDSON,53.579,-116.465,AB,-1.8,7,NA,21.7,7,-17.0,6,,,NA,6.2,7,NA,,2,,,NA,455.9,0.0,3062239,1477980000.0
EDSON CLIMATE,53.580,-116.453,AB,-1.4,1,NA,21.4,1,-16.2,0,,,NA,17.8,1,NA,8.0,5,,,NA,561.8,0.0,3062246,1477980000.0
EVANSBURG2 AGCM,53.614,-115.062,AB,-0.7,0,NA,23.2,0,-13.6,0,,,NA,10.8,0,NA,,4,,,NA,561.0,0.0,3062476,1477980000.0
FORT ASSINIBOINE AGCM,54.410,-114.769,AB,-2.2,6,NA,16.5,3,-12.9,4,,,NA,5.6,5,NA,,1,,,NA,483.9,0.0,3062660,1477980000.0
FORT MCMURRAY CS,56.651,-111.213,AB,-1.2,0,NA,13.1,0,-14.3,0,,,NA,9.0,0,NA,9.0,3,,,NA,577.4,0.0,3062696,1477980000.0
FORT MCMURRAY A,56.653,-111.223,AB,-0.5,5,NA,13.2,5,-14.2,5,,,NA,2.5,5,NA,,2,,,NA,462.3,0.0,3062697,1477980000.0
HENDRICKSON CREEK,53.795,-118.447,AB,-2.7,1,NA,18.6,1,-21.3,0,,,NA,31.8,1,NA,9.0,14,,,NA,600.3,0.0,3063135,1477980000.0
HIGH PRAIRIE AGDM,55.396,-116.479,AB,-1.3,0,NA,22.3,0,-18.1,0,,,NA,14.7,0,NA,,4,,,NA,580.3,0.0,3063165,1477980000.0
ISLAND LAKE SOUTH,54.821,-113.543,AB,-0.8,2,NA,18.6,2,-14.6,0,,,NA,3.4,2,NA,4.0,1,,,NA,525.7,0.0,3063600,1477980000.0
LAC LA BICHE CLIMATE,54.769,-112.024,AB,0.0,1,NA,16.7,1,-10.7,0,,,NA,2.9,1,NA,3.0,0,,,NA,521.7,0.0,3063686,1477980000.0
MILDRED LAKE,57.041,-111.559,AB,-0.8,6,NA,11.5,3,-11.7,4,,,NA,10.8,7,NA,,3,,,NA,452.3,0.0,3064528,1477980000.0
RICH LAKE AGDM,54.500,-111.700,AB,0.0,6,NA,15.7,6,-12.4,5,,,NA,3.4,6,NA,,1,,,NA,432.6,0.0,3065475,1477980000.0
SLAVE LAKE,55.293,-114.777,AB,1.1,15,NA,11.6,15,-12.0,15,,,NA,0.0,15,NA,,0,,,NA,253.5,0.0,3065995,1477980000.0
SLAVE LAKE RCS,55.293,-114.777,AB,-1.1,0,NA,11.6,0,-14.1,0,,,NA,6.7,0,NA,3.0,2,,,NA,573.5,0.0,3065997,1477980000.0
TAWATINAW AGCM,54.300,-113.520,AB,0.4,6,NA,17.2,3,-9.7,3,,,NA,5.4,6,NA,,3,,,NA,422.1,0.0,3066367,1477980000.0
WHITECOURT A,54.144,-115.787,AB,,,NA,17.9,4,,,,,NA,,,NA,,,,,NA,,,3067373,1477980000.0
WILLOW CREEK 1,53.386,-118.348,AB,1.5,15,NA,18.2,15,-16.5,7,,,NA,8.9,15,NA,13.0,3,,,NA,248.1,0.0,306GE70,1477980000.0
BEAVERLODGE RCS,55.197,-119.396,AB,-2.8,0,NA,15.1,0,-15.8,0,,,NA,23.4,0,NA,,8,,,NA,624.4,0.0,3070600,1477980000.0
BROWNVALE AGCM,56.118,-117.886,AB,-3.5,9,NA,16.6,7,-18.1,4,,,NA,9.8,10,NA,,4,,,NA,450.6,0.0,3070800,1477980000.0
EAGLESHAM AGCM,55.808,-117.887,AB,-2.7,0,NA,17.1,0,-19.4,0,,,NA,12.2,0,NA,,3,,,NA,622.4,0.0,3072151,1477980000.0
EGG ISLAND,58.981,-110.439,AB,-1.4,12,NA,7.8,11,-13.4,6,,,NA,,,NA,,,,,NA,348.9,0.0,3072246,1477980000.0
FAIRVIEW AGDM,56.081,-118.439,AB,-3.3,0,NA,15.7,0,-18.4,0,,,NA,12.6,0,NA,,5,,,NA,638.9,0.0,3072525,1477980000.0
FORT CHIPEWYAN,58.767,-111.117,AB,-3.6,10,NA,12.2,10,-21.2,10,,,NA,0.0,10,NA,,0,,,NA,431.8,0.0,3072655,1477980000.0
FORT CHIPEWYAN RCS,58.767,-111.117,AB,-3.4,0,NA,12.2,0,-21.4,0,,,NA,,,NA,7.0,,,,NA,641.4,0.0,3072659,1477980000.0
FORT VERMILION,58.382,-116.040,AB,-4.8,0,NA,11.1,0,-22.7,0,,,NA,9.0,0,NA,3.0,2,,,NA,684.3,0.0,3072723,1477980000.0
GRANDE PRAIRIE A,55.180,-118.885,AB,-3.3,0,NA,15.0,0,-18.4,0,22.7,1,NA,25.3,0,NA,11.0,8,,,NA,640.2,0.0,3072921,1477980000.0
HAWK HILLS AGCM,57.265,-117.298,AB,-3.9,0,NA,15.1,0,-20.7,0,,,NA,5.2,0,NA,,1,,,NA,656.1,0.0,3073071,1477980000.0
HIGH LEVEL,58.622,-117.165,AB,-6.1,2,NA,11.1,2,-26.3,2,,,NA,0.0,2,NA,,0,,,NA,675.1,0.0,3073140,1477980000.0
HIGH LEVEL A,58.621,-117.165,AB,-5.3,1,6.9,12.0,1,-26.0,1,11.8,1,NA,8.0,1,NA,11.0,3,,,NA,675.8,0.0,3073146,1477980000.0
JEAN COTE AGCM,55.913,-117.120,AB,-1.6,0,NA,17.2,0,-13.9,0,,,NA,7.6,0,NA,,3,,,NA,588.4,0.0,3073535,1477980000.0
LA CRETE AGCM,58.172,-116.343,AB,-3.9,0,NA,15.9,0,-22.5,0,,,NA,6.0,0,NA,,2,,,NA,657.4,0.0,3073730,1477980000.0
LA GLACE AGCM,55.422,-119.255,AB,-3.9,3,NA,15.2,3,-19.6,2,,,NA,18.2,3,NA,,7,,,NA,591.3,0.0,3073740,1477980000.0
MANNING,56.951,-117.644,AB,-6.4,21,2.4,12.0,21,-17.0,21,10.0,21,NA,10.0,21,NA,,3,,,NA,219.3,0.0,3074182,1477980000.0
MANNING AGDM,56.974,-117.451,AB,-4.9,3,NA,15.7,2,-19.6,1,,,NA,,,NA,,,,,NA,617.1,0.0,3074190,1477980000.0
CLEARDALE AGDM,56.314,-119.745,AB,-6.0,6,NA,10.8,3,-20.3,5,,,NA,21.8,6,NA,,6,,,NA,576.1,0.0,3074935,1477980000.0
PEACE RIVER A,56.227,-117.448,AB,-2.9,0,NA,14.6,0,-15.6,0,7.0,0,NA,6.0,0,NA,6.0,2,,,NA,627.7,0.0,3075041,1477980000.0
PEORIA AGDM,55.621,-118.293,AB,-4.7,10,NA,17.2,6,-20.3,7,,,NA,11.6,10,NA,,4,,,NA,453.1,0.0,3075160,1477980000.0
RED EARTH,56.552,-115.278,AB,-2.2,1,NA,17.8,1,-16.9,0,,,NA,8.0,1,NA,,2,,,NA,585.0,0.0,3075488,1477980000.0
RYCROFT AGCM,55.777,-118.668,AB,-3.4,2,NA,14.1,1,-22.9,1,,,NA,11.2,2,NA,,4,,,NA,598.5,0.0,3075601,1477980000.0
SAVANNA AGCM,56.076,-119.345,AB,-3.7,7,NA,14.2,5,-21.2,2,,,NA,8.7,7,NA,,3,,,NA,499.7,0.0,3075770,1477980000.0
SIMONETTE,54.425,-117.741,AB,-0.9,21,3.1,16.0,14,-11.0,14,4.0,14,NA,4.0,14,NA,0.0,1,,,NA,170.0,0.0,3075937,1477980000.0
SPIRIT RIVER AUTO STATION,55.695,-119.230,AB,-1.4,0,NA,13.9,0,-13.3,0,,,NA,28.0,0,NA,15.0,8,,,NA,580.9,0.0,3076069,1477980000.0
TEEPEE CREEK AGCM,55.352,-118.408,AB,-3.1,3,NA,17.3,2,-19.4,1,,,NA,9.1,3,NA,,3,,,NA,569.9,0.0,3076366,1477980000.0
VALLEYVIEW AGDM,55.098,-117.199,AB,-0.7,9,NA,15.9,6,-11.4,4,,,NA,7.9,9,NA,,4,,,NA,392.9,0.0,3076680,1477980000.0
GARDEN RIVER,58.711,-113.866,AB,-3.3,0,NA,25.6,0,-20.7,0,,,NA,0.0,29,NA,,0,,,NA,638.2,0.0,307KPFP,1477980000.0
COLD LAKE A,54.417,-110.283,AB,0.2,0,6.5,15.7,0,-10.3,0,3.1,0,13.0,6.6,0,34.0,0.0,3,,,NA,533.1,0.0,3081680,1477980000.0
DUPRE AGCM,54.367,-110.868,AB,-0.4,0,NA,16.3,0,-14.3,0,,,NA,4.8,0,NA,,1,,,NA,550.9,0.0,3081690,1477980000.0
ABEE AGDM,54.283,-112.967,AB,-15.0,8,NA,2.7,8,-34.5,2,,,NA,7.6,8,NA,,3,,,NA,758.3,0.0,3010010,1480575600.0
ALBERT HALL AGCM,53.113,-111.181,AB,-14.1,0,NA,2.3,0,-33.9,0,,,NA,7.0,0,NA,,2,,,NA,993.9,0.0,3010060,1480575600.0
ALLIANCE AGCM,52.315,-111.779,AB,-13.2,0,NA,2.5,0,-31.1,0,,,NA,6.7,0,NA,,2,,,NA,966.8,0.0,3010162,1480575600.0
ANDREW,54.017,-112.233,AB,-14.6,6,-2.9,4.0,6,-32.0,6,11.4,6,NA,11.4,6,NA,,4,,,NA,816.0,0.0,3010234,1480575600.0
ANDREW AGDM,53.917,-112.279,AB,-11.6,6,NA,3.8,6,-27.9,3,,,NA,6.5,6,NA,,3,,,NA,740.6,0.0,3010237,1480575600.0
BELLSHILL AGCM,52.582,-111.465,AB,-11.6,7,NA,2.5,6,-28.7,1,,,NA,3.0,7,NA,,0,,,NA,711.4,0.0,3010650,1480575600.0
BODO AGDM,52.124,-110.101,AB,-13.0,3,NA,3.8,3,-33.0,0,,,NA,5.1,3,NA,,3,,,NA,866.6,0.0,3010730,1480575600.0
BRETON PLOTS,53.089,-114.441,AB,-11.5,0,NA,4.5,0,-27.9,0,,,NA,16.0,0,NA,,5,,,NA,913.5,0.0,3010816,1480575600.0
BUSBY AGCM,53.931,-113.922,AB,-13.2,0,NA,3.7,0,-32.6,0,,,NA,13.2,0,NA,,5,,,NA,966.3,0.0,3010979,1480575600.0
CADOGAN AGCM,52.334,-110.510,AB,-13.5,0,NA,3.4,0,-31.0,0,,,NA,5.7,0,NA,,1,,,NA,975.9,0.0,3010992,1480575600.0
CALMAR,53.290,-113.863,AB,,,,-16.0,30,-31.0,30,0.0,30,NA,0.0,30,NA,,0,,,NA,,,3011120,1480575600.0
CAMROSE,53.050,-112.817,AB,-13.3,1,-3.3,4.5,1,-31.3,0,,,NA,11.1,1,NA,24.0,4,,,NA,938.5,0.0,3011240,1480575600.0
CONSORT AGDM,51.937,-110.713,AB,-13.0,5,NA,3.9,4,-31.6,3,,,NA,19.6,6,NA,,8,,,NA,805.4,0.0,3011815,1480575600.0
CORONATION CLIMATE,52.074,-111.449,AB,-14.0,0,NA,3.9,0,-32.6,0,,,NA,3.9,0,NA,,2,,,NA,991.8,0.0,3011887,1480575600.0
CRESTOMERE AGCM,52.733,-113.903,AB,-12.3,4,NA,3.3,4,-32.6,0,,,NA,12.2,4,NA,,3,,,NA,817.9,0.0,3011892,1480575600.0
DELBURNE AGCM,52.183,-113.176,AB,-11.3,2,NA,3.4,2,-27.8,0,,,NA,11.3,2,NA,,3,,,NA,849.2,0.0,3012050,1480575600.0
DEWBERRY AGCM,53.659,-110.588,AB,-14.7,6,NA,2.7,6,-34.8,1,,,NA,5.3,6,NA,,1,,,NA,816.3,0.0,3012073,1480575600.0
EDGERTON AGCM,52.778,-110.433,AB,-14.8,10,NA,2.9,8,-32.9,4,,,NA,3.5,9,NA,,1,,,NA,689.0,0.0,3012192,1480575600.0
EDMONTON INTERNATIONAL CS,53.307,-113.606,AB,-13.4,0,NA,3.9,0,-33.0,0,,,NA,32.4,3,NA,6.0,10,,,NA,973.6,0.0,3012206,1480575600.0
EDMONTON BLATCHFORD,53.573,-113.517,AB,-11.3,0,NA,4.0,0,-27.3,0,,,NA,13.2,0,NA,10.0,3,,,NA,909.0,0.0,3012209,1480575600.0
EDMONTON NAMAO AWOS A,53.667,-113.467,AB,-12.4,2,NA,3.9,2,-30.1,1,,,NA,6.0,2,NA,,1,,,NA,881.5,0.0,3012212,1480575600.0
EDMONTON INTL A,53.310,-113.579,AB,-13.6,1,NA,3.4,1,-32.8,0,15.3,0,NA,15.1,0,NA,12.0,5,,,NA,949.2,0.0,3012216,1480575600.0
EDMONTON VILLENEUVE A,53.668,-113.856,AB,-11.0,9,NA,4.2,9,-30.3,8,,,NA,0.0,9,NA,,0,,,NA,637.9,0.0,3012229,1480575600.0
EDMONTON STONY PLAIN,53.548,-114.108,AB,-11.7,0,-2.8,3.9,0,-27.4,0,21.8,0,115.0,15.6,0,92.0,14.0,5,,,NA,920.0,0.0,301222F,1480575600.0
ELK ISLAND NAT PARK,53.683,-112.868,AB,-11.9,0,-2.3,6.1,0,-30.1,0,,,NA,14.9,0,89.0,15.0,6,,,NA,925.8,0.0,3012275,1480575600.0
FABYAN,52.967,-111.000,AB,-14.9,0,-2.7,2.0,0,-33.5,0,8.6,0,49.0,8.6,0,48.0,0.0,5,,,NA,1019.0,0.0,3012515,1480575600.0
FERINTOSH AGCM,52.744,-112.858,AB,-9.0,13,NA,2.4,12,-26.2,10,,,NA,5.4,15,NA,,2,,,NA,485.9,0.0,3012590,1480575600.0
FORESTBURG PLANT SITE,52.467,-112.120,AB,-11.6,0,-3.2,3.0,0,-32.0,0,13.8,0,119.0,13.8,0,117.0,0.0,3,,,NA,917.8,0.0,3012652,1480575600.0
FORESTBURG AGCM,52.548,-112.123,AB,-12.9,3,NA,3.4,3,-31.3,0,,,NA,5.2,3,NA,,2,,,NA,865.3,0.0,3012653,1480575600.0
FORT SASKATCHEWAN,53.717,-113.183,AB,-13.0,23,-2.6,7.0,23,-32.0,23,1.0,23,NA,1.0,23,NA,,1,,,NA,248.3,0.0,3012710,1480575600.0
GILT EDGE NORTH AGCM,53.071,-110.621,AB,-13.6,4,NA,2.1,4,-34.6,0,,,NA,5.9,4,NA,,1,,,NA,853.6,0.0,3012790,1480575600.0
GLENEVIS AGCM,53.833,-114.539,AB,-10.3,7,NA,4.4,7,-28.5,1,,,NA,,,NA,,,,,NA,678.4,0.0,3012818,1480575600.0
HALKIRK AGCM,52.116,-112.164,AB,-13.4,0,NA,4.0,0,-30.3,0,,,NA,5.4,11,NA,,1,,,NA,971.9,0.0,3012999,1480575600.0
HEMARUKA AGCM,51.780,-111.212,AB,-13.7,0,NA,6.3,0,-32.3,0,,,NA,6.3,21,NA,,3,,,NA,983.0,0.0,3013140,1480575600.0
HOLDEN AGDM,53.185,-112.246,AB,-13.6,6,NA,1.8,6,-31.7,1,,,NA,12.0,6,NA,,3,,,NA,790.2,0.0,3013340,1480575600.0
HUGHENDEN AGCM,52.578,-110.784,AB,-15.1,12,NA,2.1,11,-33.4,4,,,NA,2.3,14,NA,,0,,,NA,628.3,0.0,3013362,1480575600.0
KILLAM AGDM,52.848,-111.872,AB,-15.4,8,NA,2.1,5,-31.9,4,,,NA,21.7,10,NA,,9,,,NA,768.3,0.0,3013640,1480575600.0
KITSCOTY AGCM,53.353,-110.416,AB,-14.1,2,NA,1.7,2,-31.9,0,,,NA,4.9,2,NA,,2,,,NA,931.7,0.0,3013660,1480575600.0
LEGAL AGCM,54.003,-113.474,AB,-12.7,8,NA,2.9,7,-31.1,2,,,NA,9.7,10,NA,,5,,,NA,705.9,0.0,3013790,1480575600.0
LINDBERGH AGDM,53.943,-110.579,AB,-14.2,6,NA,1.9,5,-34.6,4,,,NA,3.3,8,NA,,1,,,NA,805.6,0.0,3013921,1480575600.0
LLOYDMINSTER,53.309,-110.073,AB,-15.9,4,NA,1.4,4,-31.9,4,,,NA,0.0,4,NA,,0,,,NA,914.8,0.0,3013959,1480575600.0
LLOYDMINSTER A,53.309,-110.073,AB,-14.2,0,-1.7,2.0,0,-30.5,0,13.6,0,89.0,12.4,0,86.0,8.0,6,,,NA,997.1,0.0,3013961,1480575600.0
HOLDEN SOUTH,53.083,-112.267,AB,,,NA,,,,,14.6,0,115.0,14.6,0,114.0,20.0,3,,,NA,,,3013C44,1480575600.0
MANNVILLE AGCM,53.456,-111.255,AB,-16.4,13,NA,3.1,13,-32.7,9,,,NA,4.2,15,NA,,1,,,NA,618.8,0.0,3014195,1480575600.0
MONITOR,52.017,-110.550,AB,,,NA,,,,,9.0,5,NA,9.0,5,NA,0.0,2,,,NA,,,3014600,1480575600.0
MUNDARE AGDM,53.567,-112.300,AB,-13.2,8,NA,4.3,7,-30.0,3,,,NA,9.7,9,NA,4.0,2,,,NA,717.9,0.0,3014665,1480575600.0
MYRNAM AGCM,53.720,-111.114,AB,-14.9,5,NA,3.4,5,-37.3,2,,,NA,6.9,5,NA,,1,,,NA,855.1,0.0,3014690,1480575600.0
NEW SAREPTA AGCM,53.262,-113.165,AB,-12.6,2,NA,3.3,2,-30.0,0,,,NA,9.8,2,NA,,4,,,NA,887.0,0.0,3014795,1480575600.0
OLIVER AGDM,53.650,-113.350,AB,-10.2,7,NA,4.1,6,-31.7,1,,,NA,,,NA,,,,,NA,677.0,0.0,3014921,1480575600.0
RADWAY AGCM,53.995,-112.879,AB,-13.5,0,NA,3.6,0,-34.4,0,,,NA,,,NA,,,,,NA,977.8,0.0,3015346,1480575600.0
RANFURLY AUTO,53.425,-111.726,AB,-14.6,9,NA,2.4,8,-31.2,3,,,NA,3.5,9,NA,15.0,0,,,NA,717.2,0.0,3015401,1480575600.0
RIBSTONE SOUTH AGCM,52.587,-110.343,AB,-11.9,8,NA,2.5,7,-29.3,3,,,NA,6.3,8,NA,,2,,,NA,688.5,0.0,3015480,1480575600.0
RIVERCOURSE AGCM,53.019,-110.102,AB,-14.4,5,NA,1.2,4,-32.3,2,,,NA,5.9,7,NA,,1,,,NA,843.3,0.0,3015501,1480575600.0
ROCKY MTN HOUSE (AUT),52.421,-114.912,AB,-13.2,0,NA,5.9,0,-30.8,0,,,NA,23.1,0,NA,17.0,5,,,NA,968.7,0.0,3015523,1480575600.0
ROSALIND AGCM,52.780,-112.428,AB,-13.3,0,NA,2.7,0,-31.0,0,,,NA,5.5,2,NA,,2,,,NA,971.6,0.0,3015600,1480575600.0
ST. LINA AGCM,54.282,-111.453,AB,-11.8,7,NA,2.6,6,-32.3,1,,,NA,5.1,7,NA,,1,,,NA,716.2,0.0,3015673,1480575600.0
ST. PAUL AGCM,54.011,-111.272,AB,-13.1,5,NA,1.8,4,-32.5,1,,,NA,29.8,7,NA,,10,,,NA,808.2,0.0,3015676,1480575600.0
SEDALIA AGCM,51.590,-110.755,AB,-13.3,0,NA,6.7,0,-31.2,0,,,NA,5.6,1,NA,,3,,,NA,971.8,0.0,3015797,1480575600.0
SHONTS AGCM,53.333,-112.539,AB,-13.1,0,NA,3.1,0,-31.5,0,,,NA,9.5,0,NA,,3,,,NA,964.4,0.0,3015900,1480575600.0
SMOKY LAKE AGDM,54.278,-112.499,AB,-12.9,4,NA,3.2,4,-31.5,2,,,NA,4.9,7,NA,,2,,,NA,835.6,0.0,3016022,1480575600.0
SPONDIN AGCM,51.816,-111.683,AB,-13.7,0,NA,6.0,0,-33.6,0,,,NA,4.8,17,NA,,1,,,NA,982.4,0.0,3016070,1480575600.0
STETTLER AGDM,52.347,-112.596,AB,-12.3,7,NA,2.2,6,-27.9,3,,,NA,7.3,7,NA,,1,,,NA,726.5,0.0,3016124,1480575600.0
THORSBY AGCM,53.217,-113.895,AB,-13.7,11,NA,3.2,8,-28.9,6,,,NA,5.3,13,NA,,2,,,NA,634.1,0.0,3016441,1480575600.0
TOMAHAWK AGDM,53.439,-114.718,AB,-13.1,12,NA,3.4,11,-28.0,11,,,NA,3.4,13,NA,,0,,,NA,590.6,0.0,3016505,1480575600.0
TULLIBY LAKE AGCM,53.664,-110.081,AB,-13.2,12,NA,1.6,10,-27.2,8,,,NA,5.2,12,NA,,2,,,NA,593.5,0.0,3016593,1480575600.0
UNCAS,53.500,-113.033,AB,,,NA,,,,,18.4,0,NA,18.4,0,NA,15.0,5,,,NA,,,3016650,1480575600.0
TWO HILLS AGDM,53.625,-111.678,AB,-13.3,7,NA,3.2,5,-29.0,2,,,NA,10.8,7,NA,,4,,,NA,751.6,0.0,3016655,1480575600.0
VERMILION AGDM,53.344,-110.882,AB,-14.0,6,NA,3.1,5,-34.3,1,,,NA,6.3,6,NA,,2,,,NA,800.2,0.0,3016802,1480575600.0
VIKING AGCM,53.182,-111.732,AB,-11.0,8,NA,2.0,8,-30.0,0,,,NA,6.5,8,NA,,3,,,NA,667.8,0.0,3016841,1480575600.0
VILNA AGCM,54.130,-111.921,AB,-14.5,10,NA,3.0,8,-34.2,3,,,NA,7.1,10,NA,,2,,,NA,681.7,0.0,3016852,1480575600.0
VIOLET GROVE CS,53.144,-115.126,AB,-12.1,0,NA,3.5,0,-29.3,0,,,NA,18.2,0,NA,18.0,4,,,NA,933.9,0.0,3016860,1480575600.0
VEGREVILLE,53.505,-112.098,AB,-13.0,0,-1.3,4.7,0,-31.0,0,,,NA,21.6,0,175.0,10.0,9,,,NA,962.1,0.0,3016GF0,1480575600.0
WETASKIWIN AGCM,52.980,-113.444,AB,-13.0,10,NA,4.4,10,-31.0,2,,,NA,4.9,12,NA,,2,,,NA,650.4,0.0,3017282,1480575600.0
EDMONTON STONY PLAIN CS,53.547,-114.108,AB,-11.8,0,NA,3.6,0,-26.9,0,,,NA,13.7,0,NA,13.0,3,,,NA,923.0,0.0,301A001,1480575600.0
ESTHER 1,51.670,-110.206,AB,-13.2,0,NA,6.8,0,-34.6,0,,,NA,3.9,0,NA,,2,,,NA,965.7,0.0,301B460,1480575600.0
UNIVERSITY OF ALBERTA METABOLIC CENTRE,53.517,-113.533,AB,-10.6,0,-1.8,4.0,0,-27.0,0,5.0,0,54.0,5.0,0,54.0,0.0,3,,,NA,885.6,0.0,301FFNJ,1480575600.0
WAINWRIGHT CFB AIRFIELD 21,52.829,-111.096,AB,-14.2,0,NA,3.1,0,-34.9,0,,,NA,5.5,4,NA,,3,,,NA,999.3,0.0,301S001,1480575600.0
ACADIA VALLEY,51.066,-110.317,AB,-12.2,0,NA,5.2,0,-31.7,0,,,NA,8.6,1,NA,,2,,,NA,937.4,0.0,3020035,1480575600.0
ATLEE AGCM,50.810,-111.006,AB,-12.5,0,NA,5.1,0,-31.7,0,,,NA,7.9,0,NA,,2,,,NA,946.6,0.0,3020405,1480575600.0
BEISEKER AGCM,51.379,-113.357,AB,-12.7,0,NA,8.2,0,-32.3,0,,,NA,16.8,0,NA,,4,,,NA,951.3,0.0,3020610,1480575600.0
BIG VALLEY AGCM,51.998,-112.803,AB,-11.0,9,NA,6.4,9,-27.7,1,,,NA,6.7,9,NA,,2,,,NA,636.9,0.0,3020679,1480575600.0
CRAIGMYLE AGCM,51.775,-112.252,AB,-12.1,2,NA,6.8,2,-30.9,2,,,NA,5.6,3,NA,,2,,,NA,872.9,0.0,3021912,1480575600.0
CRAIGMYLE,51.767,-112.283,AB,-12.2,2,-3.3,6.5,2,-30.0,2,16.2,2,NA,16.2,2,NA,0.0,4,,,NA,874.8,0.0,3021940,1480575600.0
DRUMHELLER EAST,51.445,-112.677,AB,-12.8,7,NA,10.1,6,-30.6,1,,,NA,,,NA,,,,,NA,739.1,0.0,30221LG,1480575600.0
HESPERO AGCM,52.310,-114.486,AB,-12.4,5,NA,3.7,5,-31.7,0,,,NA,18.1,5,NA,,5,,,NA,790.4,0.0,3023200,1480575600.0
HUSSAR AGDM,51.183,-112.500,AB,-12.4,6,NA,6.0,6,-26.6,3,,,NA,7.6,7,NA,,3,,,NA,760.7,0.0,3023402,1480575600.0
LACOMBE CDA 2,52.449,-113.756,AB,-13.5,0,NA,4.2,0,-32.0,0,,,NA,16.9,0,NA,14.0,4,,,NA,976.9,0.0,3023722,1480575600.0
LEEDALE AGDM,52.553,-114.473,AB,-13.0,6,NA,3.7,5,-31.2,3,,,NA,11.4,7,NA,1.0,4,,,NA,775.9,0.0,3023740,1480575600.0
LINDEN AGCM,51.619,-113.656,AB,-14.2,0,NA,4.6,0,-34.0,0,,,NA,20.0,9,NA,,4,,,NA,997.1,0.0,3023850,1480575600.0
MORRIN AGDM,51.660,-112.675,AB,-12.3,3,NA,7.3,3,-28.9,0,,,NA,19.3,3,NA,,10,,,NA,847.0,0.0,3024668,1480575600.0
OLDS AGDM,51.759,-114.085,AB,-12.3,3,NA,3.6,3,-30.3,0,,,NA,22.0,3,NA,,5,,,NA,847.6,0.0,3024925,1480575600.0
OYEN AGDM,51.383,-110.350,AB,-13.0,8,NA,4.4,6,-30.9,2,,,NA,5.3,10,NA,,2,,,NA,713.1,0.0,3024965,1480575600.0
POLLOCKVILLE AGDM,51.125,-111.705,AB,-13.3,5,NA,8.6,4,-34.8,1,,,NA,1.7,9,NA,,1,,,NA,813.9,0.0,3025243,1480575600.0
PRENTISS,52.433,-113.600,AB,-12.1,4,NA,3.1,4,-27.4,0,,,NA,13.6,4,NA,,4,,,NA,813.0,0.0,3025297,1480575600.0
RED DEER REGIONAL A,52.182,-113.894,AB,,,NA,,,,,39.8,0,NA,24.4,0,NA,18.0,5,,,NA,,,3025481,1480575600.0
SCHULER AGDM,50.307,-110.091,AB,-11.4,7,NA,4.1,7,-27.7,0,,,NA,6.7,7,NA,,2,,,NA,705.8,0.0,3025768,1480575600.0
SIBBALD WESTGARD,51.425,-110.146,AB,-12.9,4,NA,5.0,4,-34.0,4,2.0,4,NA,2.0,4,NA,15.0,2,,,NA,834.3,0.0,3025928,1480575600.0
THREE HILLS,51.768,-113.206,AB,-10.1,8,NA,6.2,8,-32.1,2,,,NA,12.8,12,NA,,2,,,NA,647.1,0.0,3026479,1480575600.0
SUNDRE A,51.778,-114.683,AB,-14.4,0,NA,4.9,0,-36.4,0,,,NA,38.4,0,NA,16.0,6,,,NA,1004.8,0.0,3026KNQ,1480575600.0
WIMBORNE AGCM,51.936,-113.591,AB,-12.4,0,NA,4.5,0,-31.9,0,,,NA,14.6,0,NA,,4,,,NA,943.0,0.0,3027582,1480575600.0
AZURE,50.512,-114.013,AB,-11.5,0,NA,6.2,0,-29.3,0,,,NA,8.1,19,NA,,2,,,NA,915.4,0.0,3030450,1480575600.0
BARNWELL AGDM,49.800,-112.300,AB,-8.5,11,NA,9.1,9,-30.5,4,,,NA,11.3,10,NA,,4,,,NA,529.2,0.0,3030525,1480575600.0
BARONS AGCM,50.026,-113.224,AB,-12.0,10,NA,7.5,10,-31.9,6,,,NA,4.9,12,NA,,3,,,NA,629.2,0.0,3030529,1480575600.0
BASSANO AGCM,50.893,-112.465,AB,-12.6,0,NA,8.8,0,-31.7,0,,,NA,11.6,0,NA,,3,,,NA,950.0,0.0,3030540,1480575600.0
BLACK DIAMOND,50.707,-114.152,AB,-12.2,0,NA,6.0,0,-30.3,0,,,NA,0.5,28,NA,,0,,,NA,936.0,0.0,3030680,1480575600.0
